0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 0 0
18 0 0 0
19 0 0 0
20 0 0 0
21 0 0 0
22 0 0 0
23 0 0 0
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 0 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 0 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 0 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 0 0 0
48 0 0 0
49 0 0 0
50 0 0 0
51 0 0 0
52 0 0 0
53 0 0 0
54 0 0 0
55 0 0 0
56 0 0 0
57 0 0 0
58 0 0 0
59 0 0 0
60 0 0 0
61 0 0 0
62 0 0 0
63 0 0 0
64 0 0 0
65 0 0 0
66 0 0 0
67 0 0 0
68 0 0 0
69 0 0 0
70 0 0 0
71 0 0 0
72 0 0 0
73 0 0 0
74 0 0 0
75 0 0 0
76 0 0 0
77 0 0 0
78 0 0 0
79 0 0 0
80 0 0 0
81 0 0 0
82 0 0 0
83 0 0 0
84 0 0 0
85 0 0 0
86 0 0 0
87 0 0 0
88 0 0 0
89 0 0 0
90 0 0 0
91 0 0 0
92 0 0 0
93 0 0 0
94 0 0 0
95 0 0 0
96 0 0 0
97 88 0 543
98 653 0 1714
99 512 296 955
100 286 344 281
101 241 197 280
102 250 224 298
103 279 206 322
104 268 220 297
105 337 244 306
106 317 272 341
107 326 233 369
108 306 228 349
109 311 227 359
110 336 242 353
111 343 251 390
112 292 249 389
113 341 268 437
114 318 283 424
115 355 275 427
116 314 269 449
117 368 261 485
118 345 332 480
119 353 312 431
120 338 374 477
121 396 368 526
122 400 364 524
123 374 388 512
124 389 421 541
125 408 432 548
126 405 426 549
127 425 483 571
128 427 534 553
129 413 540 608
130 408 558 626
131 438 572 668
132 435 579 694
133 438 582 710
134 476 556 709
135 489 638 698
136 478 639 697
137 498 593 761
138 505 569 771
139 494 554 797
140 600 582 782
141 603 621 801
142 634 637 816
143 658 603 830
144 1193 595 854
145 1282 596 926
146 1212 660 867
147 1402 619 934
148 1253 597 925
149 1379 619 935
150 1271 615 952
151 1245 602 883
152 1096 703 851
153 1109 659 923
154 1072 674 857
155 1102 651 869
156 1177 639 923
157 1097 662 936
158 1035 684 897
159 1022 653 875
160 967 709 865
161 880 708 908
162 1050 685 903
163 908 722 964
164 1031 740 963
165 938 717 830
166 969 703 918
167 877 726 807
168 961 754 874
169 973 706 937
170 1064 763 916
171 1097 702 937
172 997 748 889
173 1082 735 887
174 1202 774 865
175 1254 700 846
176 1203 721 812
177 1123 745 864
178 1143 762 853
179 1126 786 813
180 1084 785 959
181 1065 910 758
182 997 1035 855
183 985 1188 787
184 1001 1236 815
185 975 1464 848
186 874 1220 739
187 871 1261 991
188 850 1349 760
189 967 1435 886
190 898 1463 721
191 880 1474 795
192 879 1547 815
193 927 1379 712
194 814 1397 780
195 795 1313 681
196 820 1472 1065
197 796 1391 656
198 744 1295 825
199 733 1321 636
200 744 1179 732
201 734 1145 732
202 738 1032 569
203 763 1035 1068
204 758 1127 506
205 729 1080 783
206 741 1188 543
207 761 1016 665
208 758 964 689
209 756 994 473
210 789 959 1088
211 803 1036 490
212 807 955 778
213 804 980 454
214 789 1042 711
215 794 1032 455
216 754 1069 721
217 791 1197 670
218 737 1190 419
219 750 1164 1047
220 777 1116 380
221 740 1085 676
222 757 1107 407
223 773 1114 601
224 788 1050 614
225 789 938 373
226 779 1059 843
227 761 1055 337
228 786 1009 626
229 878 994 287
230 839 994 494
231 869 943 552
232 956 889 281
233 1041 936 485
234 834 924 298
235 933 906 772
236 1402 979 244
237 804 921 481
238 950 921 261
239 1518 901 418
240 1605 897 474
241 725 914 374
242 866 847 835
243 1415 857 570
244 630 842 934
245 796 867 972
246 1483 877 1036
247 1585 1022 987
248 557 1075 845
249 846 1058 1262
250 2083 1282 917
251 516 1535 1055
252 868 1841 1005
253 2065 2526 1017
254 470 3065 853
255 17990 14644 33440
