0 10773 8141 16532
1 552 2040 935
2 974 1604 527
3 357 1330 1408
4 636 1160 624
5 941 958 902
6 485 736 622
7 1101 715 924
8 738 698 999
9 1020 630 658
10 1119 615 1441
11 1376 600 754
12 1557 666 1020
13 1336 623 774
14 1490 597 1068
15 1458 619 1153
16 1400 615 837
17 1210 602 1393
18 1153 703 753
19 1220 659 1090
20 1048 674 785
21 1194 651 981
22 1220 639 870
23 1150 662 999
24 1028 684 1087
25 1045 653 811
26 988 709 1214
27 876 708 862
28 1059 685 983
29 911 722 954
30 1034 740 1034
31 937 717 971
32 970 703 899
33 879 726 907
34 961 754 857
35 973 706 947
36 1064 763 925
37 1097 702 900
38 997 748 909
39 1082 735 859
40 1202 774 891
41 1254 700 819
42 1203 721 840
43 1123 745 839
44 1143 762 842
45 1126 786 817
46 1084 785 851
47 1065 910 771
48 997 1035 830
49 985 1188 797
50 1001 1236 757
51 975 1464 806
52 874 1220 759
53 871 1261 800
54 850 1349 798
55 967 1435 783
56 898 1463 747
57 880 1474 724
58 879 1547 745
59 927 1379 750
60 814 1397 675
61 795 1313 721
62 820 1472 709
63 796 1391 720
64 744 1295 701
65 733 1321 676
66 744 1179 657
67 734 1145 636
68 738 1032 624
69 763 1035 607
70 758 1127 590
71 729 1080 611
72 741 1188 614
73 761 1016 527
74 758 964 581
75 756 994 533
76 789 959 577
77 803 1036 575
78 806 955 563
79 804 980 554
80 789 1042 550
81 794 1032 549
82 754 1069 565
83 791 1197 539
84 737 1190 516
85 750 1164 494
86 777 1116 490
87 740 1085 525
88 756 1107 520
89 773 1114 449
90 788 1050 457
91 784 938 477
92 775 1059 414
93 763 1055 459
94 782 1009 426
95 846 994 391
96 843 994 385
97 865 943 394
98 815 889 383
99 894 936 342
100 868 924 396
101 902 906 385
102 949 979 362
103 893 921 364
104 942 921 395
105 878 901 340
106 914 896 390
107 903 913 474
108 879 840 559
109 835 851 699
110 860 831 815
111 849 846 1091
112 829 845 973
113 835 903 910
114 796 915 962
115 798 786 973
116 769 789 1043
117 766 809 1010
118 732 866 1116
119 777 797 920
120 723 831 947
121 687 795 918
122 668 843 989
123 699 788 868
124 635 789 839
125 661 767 796
126 623 745 729
127 629 765 728
128 589 723 688
129 593 672 733
130 543 646 749
131 520 682 761
132 520 646 898
133 528 554 883
134 525 542 998
135 478 512 979
136 480 522 1074
137 442 445 1119
138 414 412 1114
139 443 349 1183
140 457 340 1126
141 387 330 1165
142 387 277 1217
143 426 274 1169
144 376 267 1080
145 360 280 1029
146 345 248 966
147 336 205 802
148 349 220 794
149 326 228 810
150 293 178 642
151 309 190 722
152 290 185 684
153 276 195 690
154 283 169 588
155 272 154 502
156 236 129 468
157 243 132 440
158 219 110 379
159 184 123 327
160 238 116 298
161 182 113 303
162 176 115 265
163 169 96 237
164 161 87 214
165 150 82 241
166 135 81 238
167 129 75 201
168 136 70 190
169 135 67 200
170 101 69 156
171 122 68 146
172 105 64 163
173 103 60 123
174 73 57 159
175 89 61 127
176 73 57 112
177 53 50 92
178 57 54 102
179 52 51 91
180 61 47 88
181 63 43 76
182 47 39 82
183 41 44 64
184 45 50 72
185 51 48 65
186 42 45 70
187 59 40 51
188 56 45 75
189 56 55 63
190 51 47 71
191 41 47 44
192 44 46 79
193 44 48 39
194 37 60 63
195 50 55 39
196 44 52 53
197 59 59 43
198 61 64 42
199 69 60 45
200 59 64 53
201 48 76 42
202 68 74 49
203 78 71 37
204 68 74 35
205 80 77 29
206 78 84 36
207 79 79 21
208 103 77 39
209 76 94 25
210 93 105 47
211 106 99 17
212 118 101 22
213 110 114 26
214 119 120 22
215 118 132 20
216 120 145 15
217 151 111 20
218 170 144 21
219 736 99 36
220 504 318 11
221 4 255 4
222 0 0 0
223 0 0 0
224 0 0 0
225 0 0 0
226 0 0 0
227 0 0 0
228 0 0 0
229 0 0 0
230 0 0 0
231 0 0 0
232 0 0 0
233 0 0 0
234 0 0 0
235 0 0 0
236 0 0 0
237 0 0 0
238 0 0 0
239 0 0 0
240 0 0 0
241 0 0 0
242 0 0 0
243 0 0 0
244 0 0 0
245 0 0 0
246 0 0 0
247 0 0 0
248 0 0 0
249 0 0 0
250 0 0 0
251 0 0 0
252 0 0 0
253 0 0 0
254 0 0 0
255 0 0 0
